,,0,1,2,3,4
112.0,170,769.0,0.0,13.0,118.0,0.09923664122137404
112.0,45,19.0,0.0,0.0,3.0,0.0
112.0,48,658.0,0.0,10.0,84.0,0.10638297872340426
112.0,50,225.0,0.0,2.0,33.0,0.05714285714285714
112.0,186,999.0,0.0,22.0,130.0,0.14473684210526316
112.0,194,1.0,0.0,0.0,0.0,0.0
112.0,68,375.0,0.0,9.0,62.0,0.1267605633802817
112.0,74,99.0,0.0,0.0,9.0,0.0
112.0,75,207.0,0.0,2.0,26.0,0.07142857142857142
112.0,79,346.0,0.0,5.0,44.0,0.10204081632653061
112.0,209,14.0,0.0,0.0,2.0,0.0
112.0,211,56.0,0.0,0.0,12.0,0.0
112.0,87,147.0,0.0,3.0,14.0,0.17647058823529413
112.0,88,69.0,0.0,0.0,8.0,0.0
112.0,90,325.0,0.0,6.0,61.0,0.08955223880597014
112.0,224,130.0,0.0,0.0,17.0,0.0
112.0,100,610.0,0.0,10.0,101.0,0.09009009009009009
112.0,229,532.0,0.0,8.0,69.0,0.1038961038961039
112.0,230,286.0,0.0,12.0,52.0,0.1875
112.0,231,264.0,0.0,8.0,34.0,0.19047619047619047
112.0,232,16.0,0.0,0.0,3.0,0.0
112.0,233,335.0,0.0,5.0,42.0,0.10638297872340426
112.0,234,395.0,0.0,8.0,64.0,0.1111111111111111
112.0,107,527.0,0.0,11.0,59.0,0.15714285714285714
112.0,236,872.0,0.0,16.0,118.0,0.11940298507462686
112.0,237,791.0,0.0,22.0,141.0,0.13496932515337423
112.0,238,546.0,0.0,8.0,75.0,0.0963855421686747
112.0,239,516.0,0.0,6.0,76.0,0.07317073170731707
112.0,113,288.0,0.0,3.0,46.0,0.061224489795918366
112.0,114,119.0,0.0,0.0,20.0,0.0
112.0,243,4.0,0.0,0.0,0.0,0.0
112.0,116,41.0,0.0,1.0,-1.0,0.0
112.0,244,54.0,0.0,0.0,6.0,0.0
112.0,246,184.0,0.0,3.0,28.0,0.0967741935483871
112.0,120,0.0,0.0,0.0,0.0,0.0
112.0,249,291.0,0.0,3.0,45.0,0.0625
112.0,125,58.0,0.0,0.0,11.0,0.0
112.0,127,2.0,0.0,0.0,0.0,0.0
113.0,128,1.0,0.0,0.0,0.0,0.0
113.0,4,68.0,0.0,0.0,11.0,0.0
113.0,261,66.0,0.0,1.0,8.0,0.1111111111111111
113.0,262,454.0,0.0,6.0,54.0,0.1
113.0,263,470.0,0.0,10.0,61.0,0.14084507042253522
113.0,137,364.0,0.0,5.0,50.0,0.09090909090909091
113.0,12,4.0,0.0,0.0,2.0,0.0
113.0,13,284.0,0.0,6.0,37.0,0.13953488372093023
113.0,140,530.0,0.0,13.0,83.0,0.13541666666666666
113.0,141,627.0,0.0,11.0,94.0,0.10476190476190476
113.0,142,458.0,0.0,7.0,67.0,0.0945945945945946
113.0,143,293.0,0.0,10.0,44.0,0.18518518518518517
113.0,144,70.0,0.0,1.0,12.0,0.07692307692307693
113.0,148,94.0,0.0,1.0,14.0,0.06666666666666667
113.0,151,204.0,0.0,2.0,30.0,0.0625
113.0,24,85.0,0.0,0.0,6.0,0.0
113.0,152,27.0,0.0,1.0,0.0,1.0
113.0,158,156.0,0.0,1.0,20.0,0.047619047619047616
113.0,161,425.0,0.0,6.0,81.0,0.06896551724137931
113.0,162,636.0,0.0,13.0,88.0,0.12871287128712872
113.0,163,273.0,0.0,13.0,44.0,0.22807017543859648
113.0,164,295.0,0.0,9.0,46.0,0.16363636363636364
113.0,166,81.0,0.0,0.0,12.0,0.0
113.0,41,103.0,0.0,1.0,5.0,0.16666666666666666
113.0,42,62.0,0.0,0.0,5.0,0.0
113.0,43,160.0,0.0,3.0,27.0,0.1
113.0,170,754.0,0.0,15.0,116.0,0.11450381679389313
113.0,45,19.0,0.0,0.0,3.0,0.0
113.0,48,646.0,0.0,9.0,85.0,0.09574468085106383
113.0,50,221.0,0.0,4.0,31.0,0.11428571428571428
113.0,186,981.0,0.0,15.0,137.0,0.09868421052631579
113.0,194,1.0,0.0,0.0,0.0,0.0
113.0,68,367.0,0.0,7.0,64.0,0.09859154929577464
113.0,74,97.0,0.0,2.0,7.0,0.2222222222222222
113.0,75,203.0,0.0,4.0,24.0,0.14285714285714285
113.0,79,341.0,0.0,5.0,44.0,0.10204081632653061
113.0,209,14.0,0.0,0.0,2.0,0.0
113.0,211,54.0,0.0,2.0,10.0,0.16666666666666666
113.0,87,144.0,0.0,3.0,14.0,0.17647058823529413
113.0,88,69.0,0.0,0.0,8.0,0.0
113.0,90,318.0,0.0,6.0,61.0,0.08955223880597014
113.0,224,127.0,0.0,3.0,14.0,0.17647058823529413
113.0,100,597.0,0.0,11.0,100.0,0.0990990990990991
113.0,229,526.0,0.0,5.0,72.0,0.06493506493506493
113.0,230,275.0,0.0,9.0,55.0,0.140625
113.0,231,258.0,0.0,4.0,38.0,0.09523809523809523
113.0,232,16.0,0.0,0.0,3.0,0.0
113.0,233,325.0,0.0,10.0,37.0,0.2127659574468085
113.0,234,386.0,0.0,8.0,64.0,0.1111111111111111
113.0,107,516.0,0.0,11.0,59.0,0.15714285714285714
113.0,236,854.0,0.0,17.0,117.0,0.12686567164179105
113.0,237,768.0,0.0,22.0,141.0,0.13496932515337423
113.0,238,537.0,0.0,7.0,76.0,0.08433734939759036
113.0,239,505.0,0.0,10.0,72.0,0.12195121951219512
113.0,113,284.0,0.0,4.0,45.0,0.08163265306122448
113.0,114,117.0,0.0,1.0,19.0,0.05
113.0,243,4.0,0.0,0.0,0.0,0.0
113.0,116,40.0,0.0,1.0,-1.0,0.0
113.0,244,54.0,0.0,0.0,6.0,0.0
113.0,246,179.0,0.0,5.0,26.0,0.16129032258064516
113.0,120,0.0,0.0,0.0,0.0,0.0
113.0,249,288.0,0.0,2.0,46.0,0.041666666666666664
113.0,125,57.0,0.0,1.0,10.0,0.09090909090909091
113.0,127,2.0,0.0,0.0,0.0,0.0
114.0,128,1.0,0.0,0.0,0.0,0.0
114.0,4,66.0,0.0,2.0,9.0,0.18181818181818182
114.0,261,66.0,0.0,0.0,9.0,0.0
114.0,262,448.0,0.0,6.0,54.0,0.1
114.0,263,461.0,0.0,9.0,62.0,0.1267605633802817
114.0,137,360.0,0.0,3.0,52.0,0.05454545454545454
114.0,12,4.0,0.0,0.0,2.0,0.0
114.0,13,279.0,0.0,4.0,39.0,0.09302325581395349
114.0,140,518.0,0.0,10.0,86.0,0.10416666666666667
114.0,141,616.0,0.0,10.0,95.0,0.09523809523809523
114.0,142,448.0,0.0,7.0,67.0,0.0945945945945946
114.0,143,285.0,0.0,8.0,46.0,0.14814814814814814
114.0,144,67.0,0.0,3.0,10.0,0.23076923076923078
114.0,148,93.0,0.0,0.0,15.0,0.0
114.0,151,201.0,0.0,3.0,29.0,0.09375
114.0,24,84.0,0.0,0.0,6.0,0.0
114.0,152,25.0,0.0,2.0,-1.0,2.0
114.0,158,154.0,0.0,2.0,19.0,0.09523809523809523
114.0,161,413.0,0.0,11.0,76.0,0.12643678160919541
114.0,162,625.0,0.0,9.0,92.0,0.0891089108910891
114.0,163,259.0,0.0,13.0,44.0,0.22807017543859648
114.0,164,285.0,0.0,8.0,47.0,0.14545454545454545
114.0,166,79.0,0.0,2.0,10.0,0.16666666666666666
114.0,41,102.0,0.0,1.0,5.0,0.16666666666666666
114.0,42,62.0,0.0,0.0,5.0,0.0
114.0,43,154.0,0.0,6.0,24.0,0.2
114.0,170,742.0,0.0,9.0,122.0,0.06870229007633588
114.0,45,19.0,0.0,0.0,3.0,0.0
114.0,48,641.0,0.0,4.0,90.0,0.0425531914893617
114.0,50,218.0,0.0,3.0,32.0,0.08571428571428572
114.0,186,964.0,0.0,15.0,137.0,0.09868421052631579
114.0,194,1.0,0.0,0.0,0.0,0.0
114.0,68,356.0,0.0,9.0,62.0,0.1267605633802817
114.0,74,96.0,0.0,1.0,8.0,0.1111111111111111
114.0,75,199.0,0.0,4.0,24.0,0.14285714285714285
114.0,79,336.0,0.0,4.0,45.0,0.08163265306122448
114.0,209,14.0,0.0,0.0,2.0,0.0
114.0,211,52.0,0.0,1.0,11.0,0.08333333333333333
114.0,87,143.0,0.0,1.0,16.0,0.058823529411764705
114.0,88,67.0,0.0,2.0,6.0,0.25
114.0,90,317.0,0.0,1.0,66.0,0.014925373134328358
114.0,224,126.0,0.0,1.0,16.0,0.058823529411764705
114.0,100,586.0,0.0,11.0,100.0,0.0990990990990991
114.0,229,514.0,0.0,10.0,67.0,0.12987012987012986
114.0,230,262.0,0.0,10.0,54.0,0.15625
114.0,231,253.0,0.0,4.0,38.0,0.09523809523809523
114.0,232,15.0,0.0,1.0,2.0,0.3333333333333333
114.0,233,319.0,0.0,4.0,43.0,0.0851063829787234
114.0,234,377.0,0.0,9.0,63.0,0.125
114.0,107,509.0,0.0,6.0,64.0,0.08571428571428572
114.0,236,833.0,0.0,18.0,116.0,0.13432835820895522
114.0,237,751.0,0.0,15.0,148.0,0.09202453987730061
114.0,238,527.0,0.0,10.0,73.0,0.12048192771084337
114.0,239,495.0,0.0,10.0,72.0,0.12195121951219512
114.0,113,280.0,0.0,4.0,45.0,0.08163265306122448
114.0,114,115.0,0.0,2.0,18.0,0.1
114.0,243,4.0,0.0,0.0,0.0,0.0
114.0,116,40.0,0.0,0.0,0.0,0.0
114.0,244,53.0,0.0,1.0,5.0,0.16666666666666666
114.0,246,178.0,0.0,1.0,30.0,0.03225806451612903
114.0,120,0.0,0.0,0.0,0.0,0.0
114.0,249,282.0,0.0,6.0,42.0,0.125
114.0,125,57.0,0.0,0.0,11.0,0.0
114.0,127,2.0,0.0,0.0,0.0,0.0
115.0,128,1.0,0.0,0.0,0.0,0.0
115.0,4,71.0,0.0,1.0,5.0,0.16666666666666666
115.0,261,75.0,0.0,1.0,10.0,0.09090909090909091
115.0,262,514.0,0.0,5.0,67.0,0.06944444444444445
115.0,263,530.0,0.0,9.0,70.0,0.11392405063291139
115.0,137,403.0,0.0,4.0,44.0,0.08333333333333333
115.0,12,4.0,0.0,1.0,0.0,1.0
115.0,13,304.0,0.0,2.0,27.0,0.06896551724137931
115.0,140,582.0,0.0,15.0,70.0,0.17647058823529413
115.0,141,691.0,0.0,10.0,77.0,0.11494252873563218
115.0,142,512.0,0.0,7.0,65.0,0.09722222222222222
115.0,143,323.0,0.0,9.0,39.0,0.1875
115.0,144,77.0,0.0,1.0,11.0,0.08333333333333333
115.0,148,108.0,0.0,0.0,15.0,0.0
115.0,151,241.0,0.0,3.0,40.0,0.06976744186046512
115.0,24,92.0,0.0,0.0,8.0,0.0
115.0,152,25.0,0.0,0.0,0.0,0.0
115.0,158,177.0,0.0,1.0,24.0,0.04
115.0,161,493.0,0.0,15.0,81.0,0.15625
115.0,162,696.0,0.0,15.0,72.0,0.1724137931034483
115.0,163,324.0,0.0,4.0,67.0,0.056338028169014086
115.0,164,328.0,0.0,10.0,44.0,0.18518518518518517
115.0,166,85.0,0.0,3.0,7.0,0.3
115.0,41,106.0,0.0,2.0,4.0,0.3333333333333333
115.0,42,61.0,0.0,2.0,-1.0,2.0
115.0,43,179.0,0.0,4.0,25.0,0.13793103448275862
115.0,170,840.0,0.0,12.0,100.0,0.10714285714285714
115.0,45,25.0,0.0,1.0,6.0,0.14285714285714285
115.0,48,708.0,0.0,13.0,67.0,0.1625
115.0,50,257.0,0.0,4.0,39.0,0.09302325581395349
115.0,186,1058.0,0.0,16.0,95.0,0.14414414414414414
115.0,194,1.0,0.0,0.0,0.0,0.0
115.0,68,407.0,0.0,13.0,51.0,0.203125
115.0,74,109.0,0.0,1.0,13.0,0.07142857142857142
115.0,75,226.0,0.0,6.0,27.0,0.18181818181818182
115.0,79,385.0,0.0,10.0,50.0,0.16666666666666666
115.0,209,17.0,0.0,0.0,3.0,0.0
115.0,211,68.0,0.0,0.0,16.0,0.0
115.0,87,159.0,0.0,3.0,16.0,0.15789473684210525
115.0,88,71.0,0.0,0.0,4.0,0.0
115.0,90,367.0,0.0,5.0,50.0,0.09090909090909091
115.0,224,139.0,0.0,2.0,14.0,0.125
115.0,100,692.0,0.0,14.0,107.0,0.11570247933884298
115.0,229,582.0,0.0,9.0,69.0,0.11538461538461539
115.0,230,335.0,0.0,10.0,74.0,0.11904761904761904
115.0,231,293.0,0.0,2.0,41.0,0.046511627906976744
115.0,232,16.0,0.0,1.0,2.0,0.3333333333333333
115.0,233,363.0,0.0,7.0,44.0,0.13725490196078433
115.0,234,421.0,0.0,7.0,45.0,0.1346153846153846
115.0,107,584.0,0.0,6.0,75.0,0.07407407407407407
115.0,236,965.0,0.0,14.0,132.0,0.0958904109589041
115.0,237,838.0,0.0,25.0,89.0,0.21929824561403508
115.0,238,609.0,0.0,9.0,83.0,0.09782608695652174
115.0,239,569.0,0.0,9.0,76.0,0.10588235294117647
115.0,113,326.0,0.0,4.0,47.0,0.0784313725490196
115.0,114,127.0,0.0,1.0,12.0,0.07692307692307693
115.0,243,4.0,0.0,0.0,0.0,0.0
115.0,116,45.0,0.0,0.0,5.0,0.0
115.0,244,53.0,0.0,1.0,0.0,1.0
115.0,246,198.0,0.0,3.0,20.0,0.13043478260869565
115.0,120,0.0,0.0,0.0,0.0,0.0
115.0,249,309.0,0.0,3.0,27.0,0.1
115.0,125,66.0,0.0,1.0,9.0,0.1
115.0,127,2.0,0.0,0.0,0.0,0.0
116.0,128,1.0,0.0,0.0,0.0,0.0
116.0,4,70.0,0.0,1.0,5.0,0.16666666666666666
116.0,261,75.0,0.0,0.0,11.0,0.0
116.0,262,502.0,0.0,12.0,60.0,0.16666666666666666
116.0,263,520.0,0.0,8.0,71.0,0.10126582278481013
116.0,137,394.0,0.0,9.0,39.0,0.1875
116.0,12,4.0,0.0,0.0,1.0,0.0
116.0,13,298.0,0.0,5.0,24.0,0.1724137931034483
116.0,140,569.0,0.0,12.0,73.0,0.1411764705882353
116.0,141,683.0,0.0,6.0,81.0,0.06896551724137931
116.0,142,502.0,0.0,8.0,64.0,0.1111111111111111
116.0,143,313.0,0.0,10.0,38.0,0.20833333333333334
116.0,144,75.0,0.0,2.0,10.0,0.16666666666666666
116.0,148,107.0,0.0,1.0,14.0,0.06666666666666667
116.0,151,236.0,0.0,5.0,38.0,0.11627906976744186
116.0,24,91.0,0.0,1.0,7.0,0.125
116.0,152,25.0,0.0,0.0,0.0,0.0
116.0,158,174.0,0.0,3.0,22.0,0.12
116.0,161,484.0,0.0,9.0,87.0,0.09375
116.0,162,685.0,0.0,11.0,76.0,0.12643678160919541
116.0,163,316.0,0.0,8.0,63.0,0.11267605633802817
116.0,164,321.0,0.0,6.0,48.0,0.1111111111111111
116.0,166,84.0,0.0,1.0,9.0,0.1
116.0,41,104.0,0.0,1.0,5.0,0.16666666666666666
116.0,42,60.0,0.0,1.0,0.0,1.0
116.0,43,176.0,0.0,2.0,27.0,0.06896551724137931
116.0,170,827.0,0.0,13.0,99.0,0.11607142857142858
116.0,45,24.0,0.0,1.0,6.0,0.14285714285714285
116.0,48,697.0,0.0,9.0,71.0,0.1125
116.0,50,254.0,0.0,3.0,40.0,0.06976744186046512
116.0,186,1044.0,0.0,12.0,99.0,0.10810810810810811
116.0,194,1.0,0.0,0.0,0.0,0.0
116.0,68,401.0,0.0,5.0,59.0,0.078125
116.0,74,109.0,0.0,0.0,14.0,0.0
116.0,75,221.0,0.0,5.0,28.0,0.15151515151515152
116.0,79,377.0,0.0,8.0,52.0,0.13333333333333333
116.0,209,17.0,0.0,0.0,3.0,0.0
116.0,211,66.0,0.0,2.0,14.0,0.125
116.0,87,156.0,0.0,3.0,16.0,0.15789473684210525
116.0,88,69.0,0.0,2.0,2.0,0.5
116.0,90,363.0,0.0,2.0,53.0,0.03636363636363636
116.0,224,138.0,0.0,1.0,15.0,0.0625
116.0,100,670.0,0.0,19.0,102.0,0.15702479338842976
116.0,229,579.0,0.0,2.0,76.0,0.02564102564102564
116.0,230,328.0,0.0,7.0,77.0,0.08333333333333333
116.0,231,289.0,0.0,2.0,41.0,0.046511627906976744
116.0,232,16.0,0.0,0.0,3.0,0.0
116.0,233,354.0,0.0,9.0,42.0,0.17647058823529413
116.0,234,415.0,0.0,5.0,47.0,0.09615384615384616
116.0,107,580.0,0.0,4.0,77.0,0.04938271604938271
116.0,236,956.0,0.0,7.0,139.0,0.04794520547945205
116.0,237,825.0,0.0,10.0,104.0,0.08771929824561403
116.0,238,600.0,0.0,8.0,84.0,0.08695652173913043
116.0,239,552.0,0.0,15.0,70.0,0.17647058823529413
116.0,113,321.0,0.0,5.0,46.0,0.09803921568627451
116.0,114,126.0,0.0,1.0,12.0,0.07692307692307693
116.0,243,4.0,0.0,0.0,0.0,0.0
116.0,116,45.0,0.0,0.0,5.0,0.0
116.0,244,52.0,0.0,1.0,0.0,1.0
116.0,246,194.0,0.0,3.0,20.0,0.13043478260869565
116.0,120,0.0,0.0,0.0,0.0,0.0
116.0,249,301.0,0.0,7.0,23.0,0.23333333333333334
116.0,125,66.0,0.0,0.0,10.0,0.0
116.0,127,2.0,0.0,0.0,0.0,0.0
117.0,128,1.0,0.0,0.0,0.0,0.0
117.0,4,69.0,0.0,1.0,5.0,0.16666666666666666
117.0,261,75.0,0.0,0.0,11.0,0.0
117.0,262,492.0,0.0,9.0,63.0,0.125
117.0,263,511.0,0.0,8.0,71.0,0.10126582278481013
117.0,137,391.0,0.0,3.0,45.0,0.0625
117.0,12,4.0,0.0,0.0,1.0,0.0
117.0,13,296.0,0.0,2.0,27.0,0.06896551724137931
117.0,140,560.0,0.0,9.0,76.0,0.10588235294117647
117.0,141,671.0,0.0,10.0,77.0,0.11494252873563218
117.0,142,494.0,0.0,5.0,67.0,0.06944444444444445
117.0,143,304.0,0.0,7.0,41.0,0.14583333333333334
117.0,144,74.0,0.0,0.0,12.0,0.0
117.0,148,105.0,0.0,2.0,13.0,0.13333333333333333
117.0,151,231.0,0.0,4.0,39.0,0.09302325581395349
117.0,24,91.0,0.0,0.0,8.0,0.0
117.0,152,25.0,0.0,0.0,0.0,0.0
117.0,158,171.0,0.0,2.0,23.0,0.08
117.0,161,479.0,0.0,4.0,92.0,0.041666666666666664
117.0,162,673.0,0.0,11.0,76.0,0.12643678160919541
117.0,163,306.0,0.0,10.0,61.0,0.14084507042253522
117.0,164,316.0,0.0,5.0,49.0,0.09259259259259259
117.0,166,84.0,0.0,0.0,10.0,0.0
117.0,41,101.0,0.0,3.0,3.0,0.5
117.0,42,60.0,0.0,0.0,1.0,0.0
117.0,43,173.0,0.0,3.0,26.0,0.10344827586206896
117.0,170,813.0,0.0,14.0,98.0,0.125
117.0,45,24.0,0.0,0.0,7.0,0.0
117.0,48,694.0,0.0,2.0,78.0,0.025
117.0,50,249.0,0.0,5.0,38.0,0.11627906976744186
117.0,186,1024.0,0.0,17.0,94.0,0.15315315315315314
117.0,194,1.0,0.0,0.0,0.0,0.0
117.0,68,395.0,0.0,6.0,58.0,0.09375
117.0,74,109.0,0.0,0.0,14.0,0.0
117.0,75,214.0,0.0,6.0,27.0,0.18181818181818182
117.0,79,367.0,0.0,10.0,50.0,0.16666666666666666
117.0,209,17.0,0.0,0.0,3.0,0.0
117.0,211,65.0,0.0,1.0,15.0,0.0625
117.0,87,153.0,0.0,3.0,16.0,0.15789473684210525
117.0,88,69.0,0.0,0.0,4.0,0.0
117.0,90,358.0,0.0,4.0,51.0,0.07272727272727272
117.0,224,134.0,0.0,4.0,12.0,0.25
117.0,100,655.0,0.0,14.0,107.0,0.11570247933884298
117.0,229,570.0,0.0,8.0,70.0,0.10256410256410256
117.0,230,315.0,0.0,12.0,72.0,0.14285714285714285
117.0,231,282.0,0.0,7.0,36.0,0.16279069767441862
117.0,232,15.0,0.0,1.0,2.0,0.3333333333333333
117.0,233,350.0,0.0,4.0,47.0,0.0784313725490196
117.0,234,408.0,0.0,6.0,46.0,0.11538461538461539
117.0,107,565.0,0.0,14.0,67.0,0.1728395061728395
117.0,236,933.0,0.0,20.0,126.0,0.136986301369863
117.0,237,805.0,0.0,19.0,95.0,0.16666666666666666
117.0,238,588.0,0.0,12.0,80.0,0.13043478260869565
117.0,239,539.0,0.0,12.0,73.0,0.1411764705882353
117.0,113,316.0,0.0,4.0,47.0,0.0784313725490196
117.0,114,125.0,0.0,1.0,12.0,0.07692307692307693
117.0,243,4.0,0.0,0.0,0.0,0.0
117.0,116,45.0,0.0,0.0,5.0,0.0
117.0,244,49.0,0.0,3.0,-2.0,3.0
117.0,246,192.0,0.0,2.0,21.0,0.08695652173913043
117.0,120,0.0,0.0,0.0,0.0,0.0
117.0,249,298.0,0.0,3.0,27.0,0.1
117.0,125,62.0,0.0,3.0,7.0,0.3
117.0,127,2.0,0.0,0.0,0.0,0.0
118.0,128,1.0,0.0,0.0,0.0,0.0
118.0,4,78.0,0.0,0.0,9.0,0.0
118.0,261,92.0,0.0,0.0,17.0,0.0
118.0,262,540.0,0.0,5.0,50.0,0.09090909090909091
118.0,263,571.0,0.0,11.0,60.0,0.15492957746478872
118.0,137,432.0,0.0,3.0,42.0,0.06666666666666667
118.0,12,5.0,0.0,0.0,1.0,0.0
118.0,13,319.0,0.0,3.0,24.0,0.1111111111111111
118.0,140,630.0,0.0,6.0,71.0,0.07792207792207792
118.0,141,756.0,0.0,16.0,86.0,0.1568627450980392
118.0,142,556.0,0.0,10.0,63.0,0.136986301369863
118.0,143,352.0,0.0,5.0,48.0,0.09433962264150944
118.0,144,90.0,0.0,0.0,16.0,0.0
118.0,148,117.0,0.0,1.0,12.0,0.07692307692307693
118.0,151,269.0,0.0,6.0,38.0,0.13636363636363635
118.0,24,95.0,0.0,1.0,4.0,0.2
118.0,152,26.0,0.0,0.0,1.0,0.0
118.0,158,191.0,0.0,2.0,20.0,0.09090909090909091
118.0,161,585.0,0.0,10.0,108.0,0.0847457627118644
118.0,162,779.0,0.0,7.0,107.0,0.06140350877192982
118.0,163,388.0,0.0,10.0,84.0,0.10638297872340426
118.0,164,382.0,0.0,3.0,67.0,0.04285714285714286
118.0,166,93.0,0.0,1.0,9.0,0.1
118.0,41,104.0,0.0,0.0,4.0,0.0
118.0,42,64.0,0.0,0.0,4.0,0.0
118.0,43,205.0,0.0,4.0,32.0,0.1111111111111111
118.0,170,906.0,0.0,19.0,94.0,0.168141592920354
118.0,45,26.0,0.0,3.0,2.0,0.6
118.0,48,756.0,0.0,12.0,63.0,0.16
118.0,50,280.0,0.0,5.0,33.0,0.13157894736842105
118.0,186,1138.0,0.0,8.0,114.0,0.06557377049180328
118.0,194,1.0,0.0,0.0,0.0,0.0
118.0,68,458.0,0.0,13.0,63.0,0.17105263157894737
118.0,74,123.0,0.0,0.0,14.0,0.0
118.0,75,234.0,0.0,2.0,20.0,0.09090909090909091
118.0,79,411.0,0.0,8.0,45.0,0.1509433962264151
118.0,209,26.0,0.0,0.0,9.0,0.0
118.0,211,81.0,0.0,0.0,16.0,0.0
118.0,87,179.0,0.0,1.0,26.0,0.037037037037037035
118.0,88,80.0,0.0,0.0,11.0,0.0
118.0,90,407.0,0.0,3.0,50.0,0.05660377358490566
118.0,224,147.0,0.0,2.0,13.0,0.13333333333333333
118.0,100,758.0,0.0,16.0,104.0,0.13333333333333333
118.0,229,645.0,0.0,5.0,76.0,0.06172839506172839
118.0,230,387.0,0.0,13.0,74.0,0.14942528735632185
118.0,231,322.0,0.0,2.0,42.0,0.045454545454545456
118.0,232,20.0,0.0,0.0,5.0,0.0
118.0,233,405.0,0.0,5.0,55.0,0.08333333333333333
118.0,234,453.0,0.0,6.0,47.0,0.11320754716981132
118.0,107,633.0,0.0,10.0,68.0,0.1282051282051282
118.0,236,1073.0,0.0,11.0,141.0,0.07236842105263158
118.0,237,908.0,0.0,6.0,105.0,0.05405405405405406
118.0,238,649.0,0.0,9.0,63.0,0.125
118.0,239,600.0,0.0,9.0,65.0,0.12162162162162163
118.0,113,349.0,0.0,5.0,34.0,0.1282051282051282
118.0,114,140.0,0.0,2.0,15.0,0.11764705882352941
118.0,243,4.0,0.0,0.0,0.0,0.0
118.0,116,46.0,0.0,1.0,1.0,0.5
118.0,244,50.0,0.0,0.0,1.0,0.0
118.0,246,216.0,0.0,3.0,25.0,0.10714285714285714
118.0,120,0.0,0.0,0.0,0.0,0.0
118.0,249,332.0,0.0,4.0,34.0,0.10526315789473684
118.0,125,73.0,0.0,2.0,11.0,0.15384615384615385
118.0,127,3.0,0.0,0.0,1.0,0.0
119.0,128,1.0,0.0,0.0,0.0,0.0
119.0,4,77.0,0.0,1.0,8.0,0.1111111111111111
119.0,261,90.0,0.0,1.0,16.0,0.058823529411764705
119.0,262,526.0,0.0,11.0,44.0,0.2
119.0,263,556.0,0.0,15.0,56.0,0.2112676056338028
119.0,137,430.0,0.0,2.0,43.0,0.044444444444444446
119.0,12,4.0,0.0,1.0,0.0,1.0
119.0,13,315.0,0.0,4.0,23.0,0.14814814814814814
119.0,140,626.0,0.0,4.0,73.0,0.05194805194805195
119.0,141,743.0,0.0,11.0,91.0,0.10784313725490197
119.0,142,547.0,0.0,9.0,64.0,0.1232876712328767
119.0,143,345.0,0.0,6.0,47.0,0.11320754716981132
119.0,144,86.0,0.0,4.0,12.0,0.25
119.0,148,117.0,0.0,0.0,13.0,0.0
119.0,151,263.0,0.0,5.0,39.0,0.11363636363636363
119.0,24,94.0,0.0,1.0,4.0,0.2
119.0,152,26.0,0.0,0.0,1.0,0.0
119.0,158,187.0,0.0,2.0,20.0,0.09090909090909091
119.0,161,567.0,0.0,16.0,102.0,0.13559322033898305
119.0,162,764.0,0.0,14.0,100.0,0.12280701754385964
119.0,163,378.0,0.0,9.0,85.0,0.09574468085106383
119.0,164,376.0,0.0,6.0,64.0,0.08571428571428572
119.0,166,93.0,0.0,0.0,10.0,0.0
119.0,41,104.0,0.0,0.0,4.0,0.0
119.0,42,64.0,0.0,0.0,4.0,0.0
119.0,43,205.0,0.0,0.0,36.0,0.0
119.0,170,889.0,0.0,12.0,101.0,0.10619469026548672
119.0,45,25.0,0.0,1.0,4.0,0.2
119.0,48,744.0,0.0,10.0,65.0,0.13333333333333333
119.0,50,275.0,0.0,4.0,34.0,0.10526315789473684
119.0,186,1122.0,0.0,15.0,107.0,0.12295081967213115
119.0,194,1.0,0.0,0.0,0.0,0.0
119.0,68,443.0,0.0,13.0,63.0,0.17105263157894737
119.0,74,122.0,0.0,1.0,13.0,0.07142857142857142
119.0,75,232.0,0.0,2.0,20.0,0.09090909090909091
119.0,79,404.0,0.0,7.0,46.0,0.1320754716981132
119.0,209,25.0,0.0,1.0,8.0,0.1111111111111111
119.0,211,79.0,0.0,2.0,14.0,0.125
119.0,87,177.0,0.0,2.0,25.0,0.07407407407407407
119.0,88,78.0,0.0,2.0,9.0,0.18181818181818182
119.0,90,401.0,0.0,6.0,47.0,0.11320754716981132
119.0,224,145.0,0.0,2.0,13.0,0.13333333333333333
119.0,100,740.0,0.0,15.0,105.0,0.125
119.0,229,627.0,0.0,16.0,65.0,0.19753086419753085
119.0,230,371.0,0.0,14.0,73.0,0.16091954022988506
119.0,231,322.0,0.0,0.0,44.0,0.0
119.0,232,20.0,0.0,0.0,5.0,0.0
119.0,233,395.0,0.0,7.0,53.0,0.11666666666666667
119.0,234,444.0,0.0,8.0,45.0,0.1509433962264151
119.0,107,625.0,0.0,6.0,72.0,0.07692307692307693
119.0,236,1056.0,0.0,15.0,137.0,0.09868421052631579
119.0,237,901.0,0.0,7.0,104.0,0.06306306306306306
119.0,238,636.0,0.0,13.0,59.0,0.18055555555555555
119.0,239,593.0,0.0,6.0,68.0,0.08108108108108109
119.0,113,345.0,0.0,4.0,35.0,0.10256410256410256
119.0,114,137.0,0.0,1.0,16.0,0.058823529411764705
119.0,243,4.0,0.0,0.0,0.0,0.0
